,calibration,ir,task,repeat,dev_cwce,dev_rbs,dev_bs,dev_nbs,app_cwce,app_rbs,app_bs,app_nbs,diff_cwce,diff_rbs,diff_bs,diff_nbs
1930,TEMPERATURE_SCALING,5.0,chexpert_enlarged_cardiomediastinum,4,0.04300653901385497,0.5783675802993264,0.16725453734397888,0.6690181493759155,0.16510364108854103,0.5285233251054695,0.13966843485832214,1.0058138370513916,0.12209710207468606,-0.049844255193856934,-0.02758610248565674,0.3367956876754761
1931,TEMPERATURE_SCALING,5.0,chexpert_cardiomegaly,4,0.08042758046074959,0.5093054827384831,0.1296960413455963,0.5187841653823853,0.07736292399182504,0.42613312774149703,0.09079471975564957,0.6537220478057861,-0.003064656468924551,-0.08317235499698605,-0.03890132158994675,0.13493788242340088
1932,TEMPERATURE_SCALING,5.0,chexpert_edema,4,0.02590850742458235,0.5198341918816841,0.13511380553245544,0.5404552221298218,0.1718393470562074,0.5137940472092807,0.1319921612739563,0.950499951839447,0.14593083963162506,-0.006040144672403436,-0.0031216442584991455,0.41004472970962524
1933,TEMPERATURE_SCALING,5.0,chexpert_consolidation,4,0.11207078902116879,0.520725294523184,0.13557741045951843,0.5423096418380737,0.04632462902456971,0.3769401971480867,0.07104195654392242,0.511541485786438,-0.06574615999659908,-0.14378509737509726,-0.06453545391559601,-0.030768156051635742
1934,TEMPERATURE_SCALING,5.0,chexpert_pneumonia,4,0.09665366233476436,0.6793858092343675,0.23078255355358124,0.923130214214325,0.18942545016278323,0.5829833132818376,0.16993477940559387,1.2239675521850586,0.09277178782801887,-0.09640249595252992,-0.060847774147987366,0.30083733797073364
1935,TEMPERATURE_SCALING,5.0,chexpert_pneumothorax,4,0.20889116849678507,0.6827171382943957,0.2330513596534729,0.9322054386138916,0.05804389489931609,0.4897198790832501,0.1199127808213234,0.8634376525878906,-0.15084727359746897,-0.19299725921114563,-0.1131385788321495,-0.06876778602600098
1936,TEMPERATURE_SCALING,5.0,chexpert_pleural_effusion,4,0.06638743669890954,0.43177569779924924,0.09321513026952744,0.37286052107810974,0.04771406820158261,0.34430265585466313,0.0592721588909626,0.4267914295196533,-0.018673368497326925,-0.0874730419445861,-0.033942971378564835,0.05393090844154358
1937,TEMPERATURE_SCALING,5.0,chexpert_fracture,4,0.26101505948453363,0.7504250943723786,0.2815689146518707,1.126275658607483,0.030375843699828903,0.495312811781656,0.12266739457845688,0.8834139704704285,-0.23063921578470473,-0.2551122825907226,-0.15890152007341385,-0.24286168813705444
1938,TEMPERATURE_SCALING,5.0,pneumonia_classification,4,0.037162134463103104,0.24371970430823672,0.029699647799134254,0.11879859119653702,0.00786712801092607,0.15470574259974504,0.011966933496296406,0.08625727146863937,-0.029295006452177034,-0.08901396170849168,-0.01773271430283785,-0.032541319727897644
1939,TEMPERATURE_SCALING,5.0,covid_xray_classification,4,0.01914225444583184,0.18048239655253825,0.016286946833133698,0.06514778733253479,0.015204759473525769,0.18345523836854358,0.016827911138534546,0.12116098403930664,-0.003937494972306072,0.0029728418160053227,0.0005409643054008484,0.05601319670677185
1940,TEMPERATURE_SCALING,5.0,deep_drid_dr_level,4,0.07290089995910723,0.7650189581590179,0.11705079674720764,0.7315675616264343,0.06383721353390168,0.755707142252365,0.11421865969896317,0.7763370871543884,-0.009063686425205553,-0.009311815906652865,-0.0028321370482444763,0.0447695255279541
1941,TEMPERATURE_SCALING,5.0,deep_drid_quality,4,0.1268112745756904,0.6073309191141253,0.18442541360855103,0.7377016544342041,0.20357034590509204,0.5581782356977054,0.15578144788742065,1.1337599754333496,0.07675907132940163,-0.04915268341641987,-0.02864396572113037,0.3960583209991455
1942,TEMPERATURE_SCALING,5.0,kvasir_capsule_anatomy,4,0.027794144407584622,0.1948799691752442,0.01898910105228424,0.07595640420913696,0.006412889903838146,0.10072499694368224,0.005072762258350849,0.0365426167845726,-0.021381254503746477,-0.09415497223156195,-0.013916338793933392,-0.03941378742456436
1943,TEMPERATURE_SCALING,5.0,mura_xr_wrist,4,0.05906687842804395,0.5366384738701913,0.1439904272556305,0.575961709022522,0.12139995209475477,0.4579225416371006,0.1048465296626091,0.7560421824455261,0.062333073666710814,-0.07871593223309065,-0.03914389759302139,0.18008047342300415
1944,TEMPERATURE_SCALING,5.0,mura_xr_shoulder,4,0.05091642009976663,0.6071315274852463,0.184304341673851,0.737217366695404,0.2007154281248675,0.551312797905604,0.1519729048013687,1.096521019935608,0.14979900802510088,-0.0558187295796424,-0.0323314368724823,0.35930365324020386
1945,TEMPERATURE_SCALING,5.0,mura_xr_humerus,4,0.11676333989534114,0.603987080715182,0.182400181889534,0.729600727558136,0.2450024728651768,0.6378404979792688,0.2034202516078949,1.4792811870574951,0.12823913296983563,0.03385341726408675,0.0210200697183609,0.7496804594993591
1946,TEMPERATURE_SCALING,5.0,mura_xr_hand,4,0.12473658542569041,0.6471069952659353,0.20937372744083405,0.8374949097633362,0.13563726369417115,0.5306695498719213,0.14080508053302765,1.0143330097198486,0.010900678268480735,-0.11643744539401402,-0.0685686469078064,0.17683809995651245
1947,TEMPERATURE_SCALING,5.0,mura_xr_forearm,4,0.06513265102774235,0.7088445779124527,0.2512303292751312,1.004921317100525,0.33546756930423505,0.7086741243860325,0.2511095106601715,1.8181778192520142,0.2703349182764927,-0.00017045352642020006,-0.0001208186149597168,0.8132565021514893
1948,TEMPERATURE_SCALING,5.0,mura_xr_finger,4,0.03514191066736684,0.5669162365586401,0.16069699823856354,0.6427879929542542,0.2123421114018867,0.5664347500365079,0.16042417287826538,1.1558562517166138,0.17720020073451986,-0.0004814865221322018,-0.00027282536029815674,0.5130682587623596
1949,TEMPERATURE_SCALING,5.0,mura_xr_elbow,4,0.06396265607516516,0.5487045107686731,0.15053831040859222,0.6021532416343689,0.14490642141286425,0.48534820127319234,0.11778143048286438,0.8499321937561035,0.08094376533769909,-0.06335630949548077,-0.032756879925727844,0.24777895212173462
1950,TEMPERATURE_SCALING,5.0,lapgyn4_surgical_actions,5,0.040772133754767986,0.6825043520895264,0.05822652205824852,0.5323567986488342,0.020541071812932844,0.6194680161899797,0.047967579215765,0.46530261635780334,-0.020231061941835143,-0.06303633589954671,-0.01025894284248352,-0.06705418229103088
1951,TEMPERATURE_SCALING,5.0,lapgyn4_instrument_count,5,0.0028128623962402344,0.8660776271925233,0.18752260506153107,1.0001205205917358,0.18501347918595584,0.8666258853314753,0.1877600997686386,1.3211734294891357,0.1822006167897156,0.0005482581389519847,0.00023749470710754395,0.3210529088973999
1952,TEMPERATURE_SCALING,5.0,lapgyn4_anatomical_actions,5,0.09920291602611542,0.8964758680827932,0.20091725885868073,1.0715587139129639,0.06659578664800714,0.803942240845553,0.16158077120780945,1.0463021993637085,-0.03260712937810828,-0.09253362723724023,-0.03933648765087128,-0.02525651454925537
1953,TEMPERATURE_SCALING,5.0,nerthus_bowel_cleansing_quality,5,0.0009060627717955334,0.06018931576440798,0.0009056884446181357,0.004830338526517153,0.000999002878299892,0.057623332988815466,0.0008301120833493769,0.004971337039023638,9.294010650435852e-05,-0.002565982775592515,-7.557636126875877e-05,0.00014099851250648499
1954,TEMPERATURE_SCALING,5.0,hyperkvasir_therapeutic-interventions,5,0.03964382568562422,0.3764647418230032,0.07086285948753357,0.2834514379501343,0.09915677959568943,0.41119086781431696,0.08453896641731262,0.6100334525108337,0.05951295391006521,0.03472612599131375,0.013676106929779053,0.32658201456069946
1955,TEMPERATURE_SCALING,5.0,cholec80_grasper_presence,5,0.01400463734737891,0.2635199596412219,0.03472138196229935,0.1388855278491974,0.033540945076086195,0.2533244868853569,0.03208664804697037,0.2310444563627243,0.019536307728707285,-0.010195472755864965,-0.0026347339153289795,0.09215892851352692
1956,TEMPERATURE_SCALING,5.0,cholec80_hook_presence,5,0.004321140501269017,0.13880778448793923,0.009633800014853477,0.03853520005941391,0.015287208225590482,0.14972099624770807,0.0112081877887249,0.08070933818817139,0.010966067724321465,0.010913211759768837,0.0015743877738714218,0.04217413812875748
1957,TEMPERATURE_SCALING,5.0,idle_action_recognition,5,0.0045043140527559564,0.09946424213064686,0.0049465675838291645,0.019786270335316658,0.007008717784853542,0.11104275008703954,0.0061652460135519505,0.044389769434928894,0.0025044037320975853,0.011578507956392675,0.001218678429722786,0.024603499099612236
1958,TEMPERATURE_SCALING,5.0,brain_tumor_classification,5,0.027881773503279264,0.244298394576206,0.029840854927897453,0.11936341971158981,0.017585595870124447,0.1969058746605404,0.019385961815714836,0.1395789086818695,-0.010296177633154817,-0.04739251991566559,-0.010454893112182617,0.020215488970279694
1959,TEMPERATURE_SCALING,5.0,brain_tumor_type_classification,5,0.01687409519370085,0.18972144322369433,0.011998075060546398,0.05399133637547493,0.01622941812503228,0.18287418016170345,0.011147655546665192,0.06885562837123871,-0.0006446770686685706,-0.006847263061990877,-0.0008504195138812065,0.014864291995763779
1960,TEMPERATURE_SCALING,5.0,chexpert_enlarged_cardiomediastinum,5,0.07705685680641354,0.5954260892379876,0.17726610600948334,0.7090644240379333,0.14068462872422177,0.5132568596095943,0.1317162960767746,0.9485470056533813,0.06362777191780823,-0.08216922962839324,-0.04554980993270874,0.239482581615448
1961,TEMPERATURE_SCALING,5.0,chexpert_cardiomegaly,5,0.054608521329390564,0.49714661930166226,0.12357739359140396,0.49430957436561584,0.09811750160814857,0.4354386489156905,0.09480340033769608,0.6825845241546631,0.043508980278758005,-0.061707970385971755,-0.028773993253707886,0.18827494978904724
1962,TEMPERATURE_SCALING,5.0,chexpert_edema,5,0.07498112570912077,0.536436742145081,0.14388218522071838,0.5755287408828735,0.10197429375690234,0.4547743294351477,0.10340984165668488,0.7446733713150024,0.02699316804778157,-0.0816624127099333,-0.04047234356403351,0.1691446304321289
1963,TEMPERATURE_SCALING,5.0,chexpert_consolidation,5,0.09549064411948531,0.5005510211503257,0.12527567148208618,0.5011026859283447,0.05476623064976599,0.37617584527382664,0.07075413316488266,0.5094689726829529,-0.04072441346971932,-0.12437517587649904,-0.05452153831720352,0.008366286754608154
1964,TEMPERATURE_SCALING,5.0,chexpert_pneumonia,5,0.09544917124232738,0.6718827605071014,0.22571323812007904,0.9028529524803162,0.1780078790120218,0.5775031836882332,0.16675497591495514,1.2010647058486938,0.08255870776969443,-0.09437957681886822,-0.0589582622051239,0.2982117533683777
1965,TEMPERATURE_SCALING,5.0,chexpert_pneumothorax,5,0.2116278251303681,0.7059116773408249,0.249155655503273,0.996622622013092,0.07293507154449663,0.5137489185504809,0.13196897506713867,0.9502488374710083,-0.13869275358587146,-0.19216275879034406,-0.11718668043613434,-0.04637378454208374
1966,TEMPERATURE_SCALING,5.0,chexpert_pleural_effusion,5,0.03074007332729438,0.3956609192862069,0.07827378064393997,0.3130951225757599,0.07120713469119916,0.3586446340674866,0.06431298702955246,0.46308812499046326,0.04046706136390478,-0.0370162852187203,-0.013960793614387512,0.14999300241470337
1967,TEMPERATURE_SCALING,5.0,chexpert_fracture,5,0.15459030875338942,0.6832248063842014,0.23339806497097015,0.9335922598838806,0.10615163075639986,0.5356511845133491,0.14346109330654144,1.0331640243530273,-0.04843867799698956,-0.1475736218708522,-0.08993697166442871,0.09957176446914673
1968,TEMPERATURE_SCALING,5.0,pneumonia_classification,5,0.022505200634821112,0.19217426192460327,0.018465472385287285,0.07386188954114914,0.010729357481626046,0.1580724197558924,0.012493444606661797,0.09005235135555267,-0.011775843153195065,-0.03410184216871087,-0.005972027778625488,0.016190461814403534
1969,TEMPERATURE_SCALING,5.0,covid_xray_classification,5,0.02110232686315506,0.18285703842664794,0.016718346625566483,0.06687338650226593,0.009067872449092056,0.15901506425443512,0.012642895802855492,0.0910288617014885,-0.012034454414063003,-0.023841974172212815,-0.004075450822710991,0.024155475199222565
1970,TEMPERATURE_SCALING,5.0,deep_drid_dr_level,5,0.0408539352317651,0.8940321916830404,0.15985870361328125,0.9991170167922974,0.09247527715471604,0.8905410254601224,0.15861265361309052,1.0780802965164185,0.05162134192295094,-0.0034911662229180074,-0.0012460500001907349,0.0789632797241211
1971,TEMPERATURE_SCALING,5.0,deep_drid_quality,5,0.07917447543392578,0.6552446985917376,0.21467280387878418,0.8586912155151367,0.32747560421625777,0.6781586673378489,0.22994959354400635,1.6735475063323975,0.248301128782332,0.02291396874611129,0.015276789665222168,0.8148562908172607
1972,TEMPERATURE_SCALING,5.0,kvasir_capsule_anatomy,5,0.009183202998451233,0.12759881305775025,0.008140728808939457,0.03256291523575783,0.005761092184600718,0.08311995195000033,0.003454463090747595,0.024884887039661407,-0.0034221108138505147,-0.04447886110774993,-0.004686265718191862,-0.00767802819609642
1973,TEMPERATURE_SCALING,5.0,mura_xr_wrist,5,0.053438015807098734,0.5480927309406629,0.15020282566547394,0.6008113026618958,0.13898333258291273,0.46139001724945145,0.10644037276506424,0.7675352692604065,0.085545316775814,-0.08670271369121146,-0.0437624529004097,0.16672396659851074
1974,TEMPERATURE_SCALING,5.0,mura_xr_shoulder,5,0.043520286148993295,0.6313843509159287,0.19932310283184052,0.7972924113273621,0.27503355535725255,0.6118590412195266,0.18718574941158295,1.3505902290344238,0.23151326920825926,-0.019525309696402093,-0.012137353420257568,0.5532978177070618
1975,TEMPERATURE_SCALING,5.0,mura_xr_humerus,5,0.11033899470099381,0.6141504521134112,0.1885903924703598,0.7543615698814392,0.25662182297542263,0.6440798384210016,0.20741942524909973,1.5083633661270142,0.14628282827442882,0.029929386307590344,0.01882903277873993,0.754001796245575
1976,TEMPERATURE_SCALING,5.0,mura_xr_hand,5,0.12794850192063015,0.6356888202469378,0.2020501345396042,0.8082005381584167,0.12532759860763665,0.5152229391295209,0.13272733986377716,0.9561425447463989,-0.0026209033129935,-0.12046588111741696,-0.06932279467582703,0.14794200658798218
1977,TEMPERATURE_SCALING,5.0,mura_xr_forearm,5,0.10687333333132032,0.5891545338921002,0.1735515296459198,0.6942061185836792,0.23381259573714716,0.5751648124993796,0.16540727019309998,1.1976441144943237,0.12693926240582684,-0.013989721392720589,-0.008144259452819824,0.5034379959106445
1978,TEMPERATURE_SCALING,5.0,mura_xr_finger,5,0.047934176013165825,0.5594870763820069,0.15651288628578186,0.6260515451431274,0.1951634580025519,0.5237881354607357,0.1371770203113556,0.9883604645729065,0.14722928198938606,-0.03569894092127124,-0.01933586597442627,0.36230891942977905
1979,TEMPERATURE_SCALING,5.0,mura_xr_elbow,5,0.03727500402648759,0.543778865304981,0.1478477269411087,0.5913909077644348,0.22723067976729153,0.5433802200053939,0.14763103425502777,1.065332293510437,0.18995567574080394,-0.00039864529958710815,-0.00021669268608093262,0.4739413857460022
1980,TEMPERATURE_SCALING,5.0,lapgyn4_surgical_actions,6,0.044025376825613166,0.644549688579578,0.051930539309978485,0.4747934937477112,0.021605950013929006,0.5725108170288374,0.04097108170390129,0.3974340856075287,-0.02241942681168416,-0.07203887155074051,-0.010959457606077194,-0.0773594081401825
1981,TEMPERATURE_SCALING,5.0,lapgyn4_instrument_count,6,0.05587017911434104,0.8271490727554077,0.17104388773441315,0.9122340679168701,0.17185475671996497,0.834493254953787,0.17409473657608032,1.2250171899795532,0.11598457760562393,0.00734418219837929,0.0030508488416671753,0.3127831220626831
1982,TEMPERATURE_SCALING,5.0,lapgyn4_anatomical_actions,6,0.10621280760793876,0.9010872433753752,0.20298954844474792,1.0826109647750854,0.05124139276622512,0.7944970008136157,0.1578063666820526,1.0218613147735596,-0.05497141484171364,-0.10659024256175942,-0.04518318176269531,-0.06074965000152588
1983,TEMPERATURE_SCALING,5.0,nerthus_bowel_cleansing_quality,6,0.011468775570392609,0.8664883485711858,0.18770051002502441,1.00106942653656,0.11869465714299812,0.8658166463310123,0.18740960955619812,1.1223500967025757,0.10722588157260551,-0.000671702240173544,-0.00029090046882629395,0.12128067016601562
1984,TEMPERATURE_SCALING,5.0,hyperkvasir_therapeutic-interventions,6,0.041569431063088816,0.36809377418814887,0.06774651259183884,0.27098605036735535,0.06593577948674931,0.2938220491919733,0.04316569119691849,0.311483770608902,0.02436634842366049,-0.07427172499617557,-0.02458082139492035,0.04049772024154663
1985,TEMPERATURE_SCALING,5.0,cholec80_grasper_presence,6,0.019238743167971407,0.2744960783027259,0.03767404705286026,0.15069618821144104,0.03203763024680004,0.25277987147551617,0.03194883093237877,0.23005208373069763,0.012798887078828636,-0.021716206827209705,-0.005725216120481491,0.07935589551925659
1986,TEMPERATURE_SCALING,5.0,cholec80_hook_presence,6,0.0045469305807210696,0.1578296372758336,0.012455097399652004,0.04982038959860802,0.016847517674395768,0.16769758738828483,0.014061241410672665,0.10125397145748138,0.012300587093674698,0.00986795011245123,0.0016061440110206604,0.05143358185887337
1987,TEMPERATURE_SCALING,5.0,idle_action_recognition,6,0.004317494923080735,0.09963331524535664,0.004963398445397615,0.01985359378159046,0.009229712374149074,0.12032173750219703,0.0072386604733765125,0.05211835354566574,0.004912217451068339,0.020688422256840394,0.002275262027978897,0.03226475976407528
1988,TEMPERATURE_SCALING,5.0,brain_tumor_classification,6,0.027879009308773975,0.20067670347364688,0.02013557031750679,0.08054228127002716,0.011371539270002694,0.14868850816621224,0.011054135859012604,0.07958976924419403,-0.01650747003877128,-0.05198819530743465,-0.009081434458494186,-0.0009525120258331299
1989,TEMPERATURE_SCALING,5.0,brain_tumor_type_classification,6,0.03343388646504231,0.2375434641823958,0.018808964639902115,0.08464033901691437,0.035589923030057286,0.26483167368455945,0.023378605023026466,0.1444024294614792,0.0021560365650149724,0.02728820950216365,0.0045696403831243515,0.05976209044456482
1990,TEMPERATURE_SCALING,5.0,chexpert_enlarged_cardiomediastinum,6,0.09585876445033754,0.5849842707898537,0.1711033135652542,0.6844132542610168,0.11419334849321765,0.4857973882924058,0.11799954622983932,0.8497666120529175,0.018334584042880103,-0.09918688249744789,-0.053103767335414886,0.16535335779190063
1991,TEMPERATURE_SCALING,5.0,chexpert_cardiomegaly,6,0.09630348045462034,0.5079622223973403,0.1290128082036972,0.5160512328147888,0.056890710654090876,0.41403667229551144,0.08571317791938782,0.6171349287033081,-0.03941276980052946,-0.0939255501018289,-0.04329963028430939,0.10108369588851929
1992,TEMPERATURE_SCALING,5.0,chexpert_edema,6,0.07328583467971295,0.5306395710966826,0.1407891809940338,0.5631567239761353,0.09685597858227937,0.44721393331357373,0.10000015050172806,0.7201195955276489,0.023570143902566426,-0.08342563778310885,-0.040789030492305756,0.15696287155151367
1993,TEMPERATURE_SCALING,5.0,chexpert_consolidation,6,0.11937783341185856,0.4978286659896202,0.12391668558120728,0.4956667423248291,0.031262078455516276,0.35252385881970427,0.062136534601449966,0.4474174976348877,-0.08811575495634229,-0.14530480716991595,-0.06178015097975731,-0.048249244689941406
1994,TEMPERATURE_SCALING,5.0,chexpert_pneumonia,6,0.05177546805298788,0.6532954623371426,0.21339747309684753,0.8535898923873901,0.2310204021333184,0.6225567665359565,0.19378846883773804,1.3957754373550415,0.17924493408033051,-0.030738695801186156,-0.019609004259109497,0.5421855449676514
1995,TEMPERATURE_SCALING,5.0,chexpert_pneumothorax,6,0.18416604375101453,0.6663899227958873,0.22203774750232697,0.8881509900093079,0.07114074151966537,0.4941531806062441,0.12209367752075195,0.8791413307189941,-0.11302530223134916,-0.1722367421896432,-0.09994406998157501,-0.00900965929031372
1996,TEMPERATURE_SCALING,5.0,chexpert_pleural_effusion,6,0.09673156372808761,0.44207015695033036,0.09771300852298737,0.39085203409194946,0.026418138368306532,0.33397172794687363,0.055768560618162155,0.4015636444091797,-0.07031342535978108,-0.10809842900345673,-0.04194444790482521,0.010711610317230225
1997,TEMPERATURE_SCALING,5.0,chexpert_fracture,6,0.19041297193519785,0.7139902696918676,0.254891037940979,1.019564151763916,0.0921060729810371,0.5308487253871803,0.14090019464492798,1.014721155166626,-0.09830689895416075,-0.18314154430468732,-0.11399084329605103,-0.004842996597290039
1998,TEMPERATURE_SCALING,5.0,pneumonia_classification,6,0.013754919492032986,0.1780073479055013,0.015843307599425316,0.06337323039770126,0.014488380026871112,0.15534034149426676,0.012065310962498188,0.086966373026371,0.0007334605348381252,-0.022667006411234536,-0.003777996636927128,0.02359314262866974
1999,TEMPERATURE_SCALING,5.0,covid_xray_classification,6,0.018893760517874544,0.19184064464266712,0.01840141788125038,0.07360567152500153,0.029455853689501824,0.22327411968274632,0.02492566592991352,0.17946483194828033,0.01056209317162728,0.031433475040079206,0.006524248048663139,0.10585916042327881
2000,TEMPERATURE_SCALING,5.0,deep_drid_dr_level,6,0.03136358919243018,0.8928549680825405,0.15943801403045654,0.9964876770973206,0.08642345350427724,0.8927489076666874,0.1594001203775406,1.083432674407959,0.05505986431184706,-0.00010606041585314863,-3.789365291595459e-05,0.08694499731063843
2001,TEMPERATURE_SCALING,5.0,deep_drid_quality,6,0.06999186348790923,0.6441475434755879,0.20746304094791412,0.8298521637916565,0.3329310777783394,0.6916522971218507,0.2391914427280426,1.7408086061477661,0.2629392142904302,0.04750475364626283,0.03172840178012848,0.9109564423561096
2002,TEMPERATURE_SCALING,5.0,kvasir_capsule_anatomy,6,0.0060942255973554516,0.12316526825512498,0.00758484099060297,0.03033936396241188,0.009430642125496855,0.08738360402068122,0.0038179471157491207,0.02750331349670887,0.003336416528141404,-0.03578166423444376,-0.0037668938748538494,-0.0028360504657030106
2003,TEMPERATURE_SCALING,5.0,mura_xr_wrist,6,0.06349229193206501,0.5083219251003526,0.12919560074806213,0.5167824029922485,0.10375801559396405,0.41755068623341773,0.08717428892850876,0.6286087036132812,0.04026572366189904,-0.09077123886693483,-0.042021311819553375,0.11182630062103271
2004,TEMPERATURE_SCALING,5.0,mura_xr_shoulder,6,0.04822538859482729,0.5793664369140642,0.16783273220062256,0.6713309288024902,0.19255762923838163,0.5203769926751515,0.1353961080312729,0.9769154787063599,0.14433224064355432,-0.058989444238912725,-0.03243662416934967,0.30558454990386963
2005,TEMPERATURE_SCALING,5.0,mura_xr_humerus,6,0.08661189808377198,0.5915386489397617,0.1749590039253235,0.699836015701294,0.22584457299959512,0.5967269167577376,0.1780415177345276,1.2947258949279785,0.13923267491582314,0.005188267817975878,0.0030825138092041016,0.5948898792266846
2006,TEMPERATURE_SCALING,5.0,mura_xr_hand,6,0.16966946610663125,0.7011096442691479,0.24577736854553223,0.9831094741821289,0.1311460091472066,0.5330840977774775,0.14208932220935822,1.0235844850540161,-0.03852345695942466,-0.16802554649167045,-0.10368804633617401,0.04047501087188721
2007,TEMPERATURE_SCALING,5.0,mura_xr_forearm,6,0.08104567295247384,0.7184874494096833,0.2581121027469635,1.032448410987854,0.2888540701988416,0.6713852203653364,0.22537904977798462,1.631874442100525,0.20780839724636774,-0.04710222904434691,-0.03273305296897888,0.5994260311126709
2008,TEMPERATURE_SCALING,5.0,mura_xr_finger,6,0.10817651934191294,0.6302817652611619,0.1986275613307953,0.7945102453231812,0.1635519443055597,0.5185964070696304,0.1344711184501648,0.9688644409179688,0.05537542496364675,-0.11168535819153147,-0.0641564428806305,0.1743541955947876
2009,TEMPERATURE_SCALING,5.0,mura_xr_elbow,6,0.05656774403012502,0.5452990115362774,0.14867550134658813,0.5947020053863525,0.1535650683579102,0.4732814979080494,0.11199768632650375,0.8081956505775452,0.09699732432778518,-0.07201751362822795,-0.03667781502008438,0.21349364519119263
2010,TEMPERATURE_SCALING,5.0,lapgyn4_surgical_actions,7,0.02232682265830044,0.9376456813042761,0.1098974347114563,1.0047765970230103,0.05834567349967062,0.9355057688716819,0.10939637571573257,1.0611838102340698,0.03601885084137017,-0.0021399124325941488,-0.0005010589957237244,0.05640721321105957
2011,TEMPERATURE_SCALING,5.0,lapgyn4_instrument_count,7,0.008301444351673126,0.8663321623951105,0.18763284385204315,1.0007084608078003,0.18051665146436008,0.8616866474410355,0.18562598526477814,1.3061567544937134,0.17221520711268695,-0.004645514954074947,-0.0020068585872650146,0.3054482936859131
2012,TEMPERATURE_SCALING,5.0,lapgyn4_anatomical_actions,7,0.09942521527409554,0.8921925877754444,0.19900189340114594,1.0613434314727783,0.08168279136102552,0.8117613776880295,0.16473914682865143,1.0667539834976196,-0.017742423913070016,-0.08043121008741494,-0.03426274657249451,0.005410552024841309
2013,TEMPERATURE_SCALING,5.0,nerthus_bowel_cleansing_quality,7,0.0071693575406586,0.1098182323625051,0.0030150108505040407,0.016080057248473167,0.004716929988396313,0.10056237328595395,0.0025281973648816347,0.01514075230807066,-0.002452427552262287,-0.009255859076551146,-0.000486813485622406,-0.0009393049404025078
2014,TEMPERATURE_SCALING,5.0,hyperkvasir_therapeutic-interventions,7,0.040519234023499065,0.35869496397384365,0.0643310397863388,0.2573241591453552,0.08194886422470996,0.3597311977552879,0.06470327079296112,0.46689900755882263,0.04142963020121089,0.0010362337814442402,0.00037223100662231445,0.2095748484134674
2015,TEMPERATURE_SCALING,5.0,cholec80_grasper_presence,7,0.011520230167082302,0.26991456096166605,0.036426931619644165,0.14570772647857666,0.03681220895506694,0.25950561359499813,0.033671580255031586,0.24245698750019073,0.02529197878798464,-0.01040894736666792,-0.0027553513646125793,0.09674926102161407
2016,TEMPERATURE_SCALING,5.0,cholec80_hook_presence,7,0.004609177208291137,0.14591630272114986,0.010645783506333828,0.04258313402533531,0.015511083201766303,0.15832075669784235,0.012532731518149376,0.09024728089570999,0.010901905993475167,0.012404453976692487,0.001886948011815548,0.04766414687037468
2017,TEMPERATURE_SCALING,5.0,idle_action_recognition,7,0.003920254933182156,0.11402426401179654,0.006500766612589359,0.026003066450357437,0.00975299035351693,0.13911973320555007,0.009677150286734104,0.06967547535896301,0.005832735420334774,0.025095469193753536,0.003176383674144745,0.043672408908605576
2018,TEMPERATURE_SCALING,5.0,brain_tumor_classification,7,0.02385449166994226,0.22463978588370798,0.025231515988707542,0.10092606395483017,0.00796167292877312,0.15929595618037526,0.012687601149082184,0.09135071188211441,-0.01589281874116914,-0.06534382970333272,-0.012543914839625359,-0.00957535207271576
2019,TEMPERATURE_SCALING,5.0,brain_tumor_type_classification,7,0.023840782898610108,0.28549011181722816,0.02716819941997528,0.12225689738988876,0.051471694614752574,0.34667365210487683,0.040060874074697495,0.24744366109371185,0.027630911716142466,0.06118354028764866,0.012892674654722214,0.1251867637038231
2020,TEMPERATURE_SCALING,5.0,chexpert_enlarged_cardiomediastinum,7,0.16280730567265816,0.6352713044801473,0.20178480446338654,0.8071392178535461,0.07661157806713136,0.4755722784841883,0.11308449506759644,0.8143711686134338,-0.08619572760552681,-0.15969902599595903,-0.0887003093957901,0.007231950759887695
2021,TEMPERATURE_SCALING,5.0,chexpert_cardiomegaly,7,0.07341335258370857,0.505544872171364,0.12778781354427338,0.5111512541770935,0.08807055135878239,0.4356247940028037,0.0948844850063324,0.683168351650238,0.01465719877507382,-0.06992007816856033,-0.03290332853794098,0.17201709747314453
2022,TEMPERATURE_SCALING,5.0,chexpert_edema,7,0.11958910766202678,0.5604823580738287,0.15707024931907654,0.6282809972763062,0.06819642934733942,0.44135630189795466,0.09739769995212555,0.7013788223266602,-0.05139267831468736,-0.11912605617587407,-0.05967254936695099,0.073097825050354
2023,TEMPERATURE_SCALING,5.0,chexpert_consolidation,7,0.08982556597668495,0.48798079382985493,0.1190626248717308,0.4762504994869232,0.055413989495177764,0.3670575463500869,0.0673656165599823,0.48506978154182434,-0.03441157648150719,-0.12092324747976801,-0.051697008311748505,0.008819282054901123
2024,TEMPERATURE_SCALING,5.0,chexpert_pneumonia,7,0.17527539658945163,0.7071059366357819,0.24999943375587463,0.9999977350234985,0.11632310811059185,0.5336404447160905,0.1423860639333725,1.0255459547042847,-0.05895228847885978,-0.1734654919196914,-0.10761336982250214,0.025548219680786133
